Keuwl Accelerometer Data File
2024-04-30 17:10:56
""
"Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)"
"0.7095875,0.506979,8.776276,4.402494,9.831683,63.398247,86.693871"
"0.7121036,0.485444,8.759525,4.395316,9.812428,63.388817,86.827972"
"0.7146139,0.528515,8.773883,4.421637,9.839270,63.295658,86.552826"
"0.7171300,0.550050,8.778668,4.371388,9.822250,63.573494,86.414673"
"0.7196462,0.557229,8.757133,4.376173,9.805548,63.493732,86.359100"
"0.7221624,0.557229,8.764311,4.440780,9.840943,63.175735,86.362076"
"0.7246785,0.514158,8.771489,4.419244,9.835299,63.299622,86.645332"
"0.7271947,0.533300,8.773883,4.407280,9.833084,63.371143,86.521690"
"0.7297108,0.573978,8.761918,4.380959,9.812923,63.483986,86.252007"
"0.7321936,0.564407,8.747561,4.455137,9.832936,63.058338,86.308296"
"0.7347089,0.573978,8.723633,4.390531,9.783046,63.333939,86.235603"
"0.7372242,0.547657,8.718847,4.409673,9.785880,63.216793,86.405800"
"0.7397395,0.559621,8.726026,4.409673,9.792953,63.237679,86.330505"
"0.7422549,0.578764,8.733205,4.421637,9.805851,63.197388,86.208458"
"0.7447702,0.602991,8.740383,4.424030,9.814782,63.208076,86.053467"
"0.7472855,0.607777,8.754740,4.392923,9.813900,63.408745,86.028748"
"0.7498008,0.597907,8.773883,4.392923,9.830376,63.456806,86.101540"
"0.7523313,0.600299,8.723633,4.414459,9.795385,63.213501,86.063515"
"0.7548470,0.617348,8.716455,4.383352,9.776066,63.360474,85.948753"
"0.7573627,0.614955,8.721240,4.392923,9.784476,63.322464,85.966614"
"0.7598785,0.624527,8.702098,4.400102,9.771255,63.236378,85.895073"
"0.7623941,0.626920,8.709276,4.412066,9.783192,63.193146,85.882782"
"0.7649098,0.622134,8.702098,4.400102,9.771103,63.235924,85.910744"
"0.7674255,0.655633,8.665906,4.414459,9.747576,63.071541,85.673439"
"0.7699412,0.653241,8.677871,4.395316,9.749409,63.203117,85.695091"
"0.7724650,0.634098,8.716455,4.380959,9.776066,63.376160,85.839218"
"0.7749809,0.665205,8.716455,4.388138,9.781351,63.344635,85.635880"
"0.7774969,0.679562,8.714062,4.361816,9.768425,63.479244,85.540840"
"0.7800127,0.658026,8.718847,4.376173,9.777637,63.412140,85.683975"
"0.7825286,0.634098,8.692227,4.397709,9.762005,63.224720,85.827667"
"0.7850446,0.660419,8.711669,4.378566,9.772470,63.381283,85.664780"
"0.7875604,0.674776,8.740383,4.368995,9.794781,63.509247,85.585403"
