"Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)"
"1.5301096,0.000000,9.807000,4.290000,10.704268,66.373383,90.000000"
"1.5351398,0.000000,9.808000,4.291000,10.705585,66.370621,90.000000"
"1.5401736,0.001000,9.809000,4.292000,10.706902,66.367867,89.994156"
"1.5452074,-0.001000,9.805000,4.288000,10.701634,66.378899,90.005844"
"1.5502414,0.000000,9.806000,4.289000,10.702950,66.376137,90.000000"
"1.5552753,0.000000,9.807000,4.290000,10.704268,66.373383,90.000000"
"1.5603093,0.000000,9.808000,4.291000,10.705585,66.370621,90.000000"
"1.5653431,0.001000,9.809000,4.292000,10.706902,66.367867,89.994156"
"1.5703766,-0.001000,9.805000,4.288000,10.701634,66.378899,90.005844"
"1.5754101,0.000000,9.806000,4.289000,10.702950,66.376137,90.000000"
"1.5804420,0.000000,9.807000,4.290000,10.704268,66.373383,90.000000"
"1.5854738,0.000000,9.808000,4.291000,10.705585,66.370621,90.000000"
"1.5905076,0.001000,9.809000,4.292000,10.706902,66.367867,89.994156"
"1.5955414,-0.001000,9.805000,4.288000,10.701634,66.378899,90.005844"
"1.6005741,0.000000,9.806000,4.289000,10.702950,66.376137,90.000000"
"1.6056070,0.000000,9.807000,4.290000,10.704268,66.373383,90.000000"
"1.6106408,0.000000,9.808000,4.291000,10.705585,66.370621,90.000000"
"1.6156746,0.001000,9.809000,4.292000,10.706902,66.367867,89.994156"
"1.6207074,-0.001000,9.805000,4.288000,10.701634,66.378899,90.005844"
"1.6257404,0.000000,9.806000,4.289000,10.702950,66.376137,90.000000"
"1.6307734,0.000000,9.807000,4.290000,10.704268,66.373383,90.000000"
"1.6358067,0.000000,9.808000,4.291000,10.705585,66.370621,90.000000"
"1.6408415,0.001000,9.809000,4.292000,10.706902,66.367867,89.994156"
"1.6458762,-0.001000,9.805000,4.288000,10.701634,66.378899,90.005844"
"1.6509087,0.000000,9.806000,4.289000,10.702950,66.376137,90.000000"
"1.6559415,0.000000,9.807000,4.290000,10.704268,66.373383,90.000000"
"1.6609733,0.000000,9.808000,4.291000,10.705585,66.370621,90.000000"
"1.6660053,0.001000,9.809000,4.292000,10.706902,66.367867,89.994156"
"1.6710384,-0.001000,9.805000,4.288000,10.701634,66.378899,90.005844"
"1.6760718,0.000000,9.806000,4.289000,10.702950,66.376137,90.000000"
"1.6811069,0.000000,9.807000,4.290000,10.704268,66.373383,90.000000"
"1.6861421,0.000000,9.808000,4.291000,10.705585,66.370621,90.000000"
"1.6911764,0.001000,9.809000,4.292000,10.706902,66.367867,89.994156"
"1.6962105,-0.001000,9.805000,4.288000,10.701634,66.378899,90.005844"
"1.7012441,0.000000,9.806000,4.289000,10.702950,66.376137,90.000000"
"1.7062776,0.000000,9.807000,4.290000,10.704268,66.373383,90.000000"
"1.7113086,0.000000,9.808000,4.291000,10.705585,66.370621,90.000000"
"1.7163396,0.001000,9.809000,4.292000,10.706902,66.367867,89.994156"
"1.7213737,-0.001000,9.805000,4.288000,10.701634,66.378899,90.005844"
"1.7264076,0.000000,9.806000,4.289000,10.702950,66.376137,90.000000"
"1.7314394,0.000000,9.807000,4.290000,10.704268,66.373383,90.000000"
"1.7364709,0.000000,9.808000,4.291000,10.705585,66.370621,90.000000"
"1.7415061,0.001000,9.809000,4.292000,10.706902,66.367867,89.994156"
"1.7465411,-0.001000,9.805000,4.288000,10.701634,66.378899,90.005844"
"1.7515755,0.000000,9.806000,4.289000,10.702950,66.376137,90.000000"
"1.7566099,0.000000,9.807000,4.290000,10.704268,66.373383,90.000000"
"1.7616439,0.000000,9.808000,4.291000,10.705585,66.370621,90.000000"
"1.7666777,0.001000,9.809000,4.292000,10.706902,66.367867,89.994156"
"1.7717087,-0.001000,9.805000,4.288000,10.701634,66.378899,90.005844"
"1.7767398,0.000000,9.806000,4.289000,10.702950,66.376137,90.000000"
"1.7817756,0.000000,9.807000,4.290000,10.704268,66.373383,90.000000"
"1.7868114,0.000000,9.808000,4.291000,10.705585,66.370621,90.000000"
"1.7918456,0.001000,9.809000,4.292000,10.706902,66.367867,89.994156"
"1.7968796,-0.001000,9.805000,4.288000,10.701634,66.378899,90.005844"
"1.8019146,0.000000,9.806000,4.289000,10.702950,66.376137,90.000000"
"1.8069496,0.000000,9.807000,4.290000,10.704268,66.373383,90.000000"
"1.8119828,0.000000,9.808000,4.291000,10.705585,66.370621,90.000000"
