"Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)"
"1.4740593,0.398003,9.703958,0.129402,9.712978,89.236649,87.651360"
"1.4790218,0.319846,9.761572,0.148086,9.767933,89.131340,88.123329"
"1.4839859,0.299735,9.740244,0.159080,9.746153,89.064758,88.237404"
"1.4889485,0.332334,9.729155,0.199418,9.736871,88.826462,88.043617"
"1.4939125,0.343166,9.737755,0.208497,9.746030,88.774178,87.981689"
"1.4988750,0.392122,9.735341,0.188701,9.745062,88.890465,87.693474"
"1.5038390,0.362645,9.764828,0.218926,9.774012,88.716537,87.873131"
"1.5088015,0.302646,9.716466,0.248595,9.724357,88.535126,88.215942"
"1.5137640,0.215344,9.777354,0.304188,9.784455,88.218452,88.738274"
"1.5187280,0.232084,9.736490,0.280189,9.743285,88.352112,88.634521"
"1.5236906,0.253096,9.715077,0.309427,9.723298,88.176353,88.507675"
"1.5286547,0.232544,9.738062,0.278245,9.744811,88.363808,88.632042"
"1.5336171,0.233617,9.701114,0.240818,9.706914,88.578407,88.620506"
"1.5385813,0.277402,9.734030,0.305969,9.742787,88.200348,88.367615"
"1.5435438,0.330534,9.693625,0.285178,9.703451,88.315872,88.047081"
"1.5485061,0.306314,9.680351,0.303432,9.689948,88.205544,88.187599"
"1.5534703,0.320852,9.711887,0.342390,9.723216,87.981987,88.107803"
"1.5584327,0.383934,9.712913,0.263305,9.724063,88.448372,87.736382"
"1.5633968,0.432728,9.737620,0.282161,9.751314,88.341873,87.455521"
"1.5683594,0.437363,9.705711,0.265402,9.719185,88.435226,87.419861"
"1.5733234,0.435898,9.679470,0.229537,9.691998,88.642929,87.421524"
"1.5782859,0.390303,9.789058,0.276482,9.800736,88.383453,87.716751"
"1.5832484,0.476647,9.752915,0.244314,9.767612,88.566734,87.202049"
"1.5882125,0.426666,9.710844,0.188529,9.722041,88.888855,87.484207"
"1.5931751,0.408077,9.645750,0.236049,9.657264,88.599403,87.577461"
"1.5981389,0.346020,9.681366,0.231060,9.690303,88.633690,87.953072"
"1.6031015,0.341049,9.677114,0.302914,9.687860,88.208214,87.981567"
"1.6080656,0.421379,9.674040,0.185570,9.684991,88.902115,87.505898"
"1.6130280,0.431301,9.680667,0.155499,9.691517,89.080658,87.448997"
"1.6179906,0.417233,9.660651,0.140588,9.670679,89.167030,87.526993"
"1.6229546,0.409025,9.733541,0.124537,9.742928,89.267609,87.593719"
"1.6279172,0.489748,9.672757,0.194342,9.687098,88.850456,87.101494"
"1.6328813,0.509975,9.736893,0.110449,9.750864,89.350990,87.001846"
"1.6378436,0.547401,9.727516,0.060813,9.743096,89.642380,86.779167"
"1.6428062,0.594854,9.705050,0.116310,9.723958,89.314659,86.492546"
"1.6477703,0.470939,9.741585,0.168858,9.754423,89.008110,87.232292"
"1.6527327,0.352494,9.719626,0.242820,9.729047,88.569847,87.923012"
"1.6576968,0.412502,9.743041,0.268304,9.755460,88.423996,87.575653"
"1.6626593,0.406315,9.705749,0.278273,9.718235,88.359161,87.602806"
"1.6676234,0.413239,9.681558,0.259915,9.693858,88.463585,87.555923"
"1.6725860,0.412119,9.696086,0.331520,9.710502,88.043518,87.566185"
"1.6775484,0.334384,9.720938,0.288731,9.730971,88.299706,88.029900"
"1.6825125,0.303336,9.680409,0.239066,9.688110,88.586014,88.205223"
"1.6874748,0.304054,9.699102,0.358316,9.710480,87.885307,88.204437"
"1.6924390,0.375727,9.665479,0.382660,9.680346,87.734528,87.773857"
"1.6974015,0.328628,9.651190,0.455128,9.667502,87.301620,88.049805"
"1.7023655,0.375775,9.723887,0.386175,9.738805,87.727440,87.786934"
"1.7073281,0.345579,9.684488,0.443914,9.700814,87.377205,87.956337"
"1.7122906,0.284029,9.685303,0.430985,9.699047,87.453178,88.320236"
"1.7172546,0.274404,9.720794,0.407014,9.733179,87.603355,88.383049"
"1.7222172,0.294611,9.716638,0.349132,9.727371,87.943115,88.263306"
"1.7271813,0.310806,9.724108,0.383417,9.736626,87.743172,88.169312"
"1.7321436,0.272757,9.652454,0.456670,9.667100,87.292358,88.381378"
