"Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)"
"1.5088015,0.906052,9.660920,-0.306362,9.708150,91.808395,84.642174"
"1.5137640,0.885998,9.743960,-0.302043,9.788819,91.768196,84.804497"
"1.5187265,0.848448,9.692294,-0.245913,9.732467,91.447861,84.997177"
"1.5236906,0.934936,9.694123,-0.293701,9.743531,91.727341,84.491226"
"1.5286531,0.929458,9.709704,-0.320363,9.759348,91.881149,84.532043"
"1.5336171,0.872093,9.667873,-0.335792,9.712934,91.981201,84.845573"
"1.5385797,0.973952,9.723697,-0.357809,9.778900,92.096916,84.280174"
"1.5435438,0.975675,9.671905,-0.374731,9.728212,92.207581,84.239647"
"1.5485061,0.895728,9.673829,-0.378600,9.722584,92.231674,84.709900"
"1.5534703,0.921624,9.663831,-0.445705,9.717904,92.628754,84.552269"
"1.5584327,0.918540,9.667346,-0.448884,9.721255,92.646606,84.572350"
"1.5633953,0.937933,9.741096,-0.414551,9.794924,92.425659,84.500160"
"1.5683594,0.910141,9.677506,-0.360461,9.726892,92.123764,84.627304"
"1.5733234,0.882838,9.705596,-0.277076,9.749603,91.628525,84.802582"
"1.5782844,0.812669,9.741174,-0.314138,9.780061,91.840675,85.231079"
"1.5832484,0.792739,9.700827,-0.327881,9.738685,91.929390,85.328239"
"1.5882109,0.797576,9.710882,-0.359705,9.750217,92.114235,85.304710"
"1.5931751,0.719467,9.726454,-0.209675,9.755280,91.231575,85.769531"
"1.5981374,0.731189,9.688875,-0.179469,9.718084,91.058174,85.684250"
"1.6031015,0.768826,9.703154,-0.258143,9.736987,91.519180,85.469650"
"1.6080656,0.820368,9.694200,-0.320335,9.734122,91.885857,85.162888"
"1.6130280,0.873864,9.720267,-0.274203,9.763320,91.609367,84.862846"
"1.6179906,0.896092,9.704303,-0.305740,9.750381,91.796898,84.724289"
"1.6229531,0.895853,9.731559,-0.379012,9.780053,92.220970,84.740379"
"1.6279172,0.868425,9.748653,-0.398654,9.795373,92.332481,84.909439"
"1.6328797,0.889695,9.703527,-0.326062,9.749683,91.916519,84.761322"
"1.6378436,0.875320,9.721531,-0.371743,9.767934,92.181061,84.855003"
"1.6428077,0.858858,9.750051,-0.372413,9.794887,92.178978,84.965950"
"1.6477686,0.818520,9.696067,-0.295416,9.735038,91.738945,85.174660"
"1.6527327,0.832809,9.695454,-0.331779,9.736811,91.952713,85.090523"
"1.6576953,0.872706,9.723543,-0.316322,9.767752,91.855812,84.871338"
"1.6626593,0.873635,9.674136,-0.309187,9.718423,91.823151,84.839828"
"1.6676219,0.928146,9.652981,-0.261610,9.701028,91.545296,84.507828"
"1.6725860,0.907096,9.735245,-0.307013,9.782232,91.798508,84.676750"
"1.6775484,0.895815,9.720286,-0.327038,9.766955,91.918861,84.734535"
"1.6825110,0.891821,9.710652,-0.275391,9.755406,91.617645,84.752708"
"1.6874748,0.877915,9.764866,-0.253843,9.807537,91.483116,84.862602"
"1.6924374,0.850468,9.752551,-0.255682,9.792902,91.496101,85.016144"
"1.6974015,0.848400,9.730237,-0.326483,9.772609,91.914490,85.016861"
"1.7023640,0.888239,9.696556,-0.288559,9.741429,91.697456,84.766106"
"1.7073281,0.889197,9.705691,-0.296728,9.750854,91.743835,84.765404"
"1.7122906,0.903323,9.734729,-0.298892,9.781118,91.751122,84.698486"
"1.7172531,0.900862,9.731319,-0.309953,9.777843,91.816559,84.711006"
"1.7222172,0.907029,9.697847,-0.318371,9.745374,91.872124,84.656731"
"1.7271796,0.885251,9.677076,-0.360710,9.724175,92.125832,84.773178"
"1.7321436,0.878777,9.674060,-0.334240,9.719640,91.970680,84.809578"
"1.7371062,0.930540,9.691269,-0.344152,9.741921,92.024506,84.515366"
"1.7420702,0.905257,9.705538,-0.383206,9.755194,92.251289,84.671310"
