X (m/s2)_LK,Y (m/s2)_LK,Z (m/s2)_LK,R (m/s2)_LK,Theta (deg)_LK,Phi (deg)_LK,X (m/s2)_LH,Y (m/s2)_LH,Z (m/s2)_LH,R (m/s2)_LH,Theta (deg)_LH,Phi (deg)_LH,X (m/s2)_RH,Y (m/s2)_RH,Z (m/s2)_RH,R (m/s2)_RH,Theta (deg)_RH,Phi (deg)_RH,X (m/s2)_RK,Y (m/s2)_RK,Z (m/s2)_RK,R (m/s2)_RK,Theta (deg)_RK,Phi (deg)_RK,X (m/s2)_RA,Y (m/s2)_RA,Z (m/s2)_RA,R (m/s2)_RA,Theta (deg)_RA,Phi (deg)_RA,X (m/s2)_LA,Y (m/s2)_LA,Z (m/s2)_LA,R (m/s2)_LA,Theta (deg)_LA,Phi (deg)_LA
-1.288535,9.735797,-0.589233,9.838357,93.433578,97.539291,-0.704985,9.727123,0.227318,9.755286,88.664772,94.145332,1.357,8.023,2.602,8.542855,72.266983,80.399925,-0.39495,9.694051,-2.10195,9.927175,102.224167,92.333023,-0.068474,9.384514,0.086354,9.38516,89.472809,90.418053,-3.822235,9.268898,0.032602,10.026116,89.81369,112.409889
-1.302892,9.735797,-0.620339,9.842158,93.613678,97.622314,-0.719342,9.775279,0.267996,9.805374,88.433823,94.208687,1.358,8.024,2.603,8.544258,72.262947,80.394157,-0.43305,9.615001,-2.11395,9.854165,102.387573,92.578804,-0.244553,9.461244,0.13261,9.465333,89.197258,91.480644,-3.8007,9.343075,0.001496,10.086544,89.991508,112.136162
-1.274178,9.733404,-0.620339,9.836031,93.615936,97.458054,-0.719342,9.81835,0.234497,9.847458,88.63549,94.190292,1.359,8.025,2.604,8.54566,72.258919,80.38839,-0.603,9.378,-2.05605,9.619659,102.341278,93.679024,-0.192944,9.743769,0.147713,9.746798,89.131653,91.134407,-3.779164,9.400503,-0.048754,10.131827,90.275703,111.900978
-1.329213,9.821939,-0.637089,9.931927,93.677795,97.707077,-0.714557,9.8016,0.229711,9.830296,88.661011,94.169601,1.36,8.026,2.605,8.547064,72.25489,80.382622,-0.74205,9.10005,-1.941,9.334293,102.001831,94.661781,0.03893,9.853903,0.263468,9.857501,88.468437,89.773643,-3.771986,9.424431,-0.032004,10.151296,90.180634,111.813011
-1.271785,9.769297,-0.651446,9.873245,93.78318,97.41716,-0.750748,9.803992,0.227318,9.835322,88.675636,94.378922,1.361,8.027,2.606,8.548468,72.250862,80.376862,-0.744,9.450001,-1.98405,9.684653,101.821617,94.501617,0.192599,9.82158,0.358508,9.830008,87.90992,88.876587,-3.695415,9.350254,0.015852,10.054034,89.90966,111.564964
-1.252643,9.731011,-0.677767,9.834686,93.951729,97.335167,-0.733699,9.849456,0.253639,9.880001,88.528946,94.26017,1.357,8.023,2.602,8.542855,72.266983,80.399925,-0.78495,9.78705,-2.037,10.027555,101.72065,94.585472,0.432431,9.646957,0.376139,9.663967,87.769386,87.433395,-3.69063,9.319147,0.027817,10.023374,89.840996,111.604881
-1.269392,9.699904,-0.682553,9.806395,93.991173,97.455727,-0.74357,9.890134,0.303888,9.922701,88.24501,94.299576,1.358,8.024,2.603,8.544258,72.262947,80.394157,-0.864,9.972,-2.097,10.226665,101.83255,94.951889,0.484337,9.64644,0.343338,9.664691,87.964142,87.125656,-3.649952,9.256933,0.066401,9.950747,89.617668,111.519012
-1.314856,9.726226,-0.687338,9.838737,94.005966,97.698952,-0.714557,9.940384,0.258425,9.969383,88.514618,94.111588,1.359,8.025,2.604,8.54566,72.258919,80.38839,-0.91395,10.06005,-2.17095,10.332131,102.129173,95.19104,0.480191,9.580982,0.328417,9.598628,88.039238,87.130783,-3.659523,9.244969,0.080758,9.943244,89.534645,111.595612
-1.336391,9.745368,-0.687338,9.860557,93.997093,97.808319,-0.779462,10.050753,0.205484,10.083026,88.832275,94.434563,1.36,8.026,2.605,8.547064,72.25489,80.382622,-0.97395,10.05795,-2.226,10.347271,102.423103,95.53093,0.406919,9.608391,0.246517,9.620162,88.531639,87.574951,-3.700201,9.216255,0.018245,9.931324,89.894737,111.874786
-1.353141,9.72144,-0.704088,9.840383,94.103073,97.924171,-0.762712,10.07468,0.260818,10.106876,88.521263,94.329369,1.361,8.027,2.606,8.548468,72.250862,80.376862,-1.06005,9.996,-2.15895,10.281283,102.121674,96.053444,0.317174,9.608372,0.371647,9.620787,87.786133,88.109344,-3.65713,9.204291,0.003888,9.904222,89.977509,111.66935
