Time,RS_AccelX,RS_AccelY,RS_AccelZ,RS_GyroX,RS_GyroY,RS_GyroZ,RA_AccelX,RA_AccelY,RA_AccelZ,RA_GyroX,RA_GyroY,RA_GyroZ,RT_AccelX,RT_AccelY,RT_AccelZ,RT_GyroX,RT_GyroY,RT_GyroZ,LT_AccelX,LT_AccelY,LT_AccelZ,LT_GyroX,LT_GyroY,LT_GyroZ,LA_AccelX,LA_AccelY,LA_AccelZ,LA_GyroX,LA_GyroY,LA_GyroZ,LS_AccelX,LS_AccelY,LS_AccelZ,LS_GyroX,LS_GyroY,LS_GyroZ,Left_Force,Right_Force,LS_GyroX_filtered,LS_GyroY_filtered,LS_GyroZ_filtered,LT_GyroX_filtered,LT_GyroY_filtered,LT_GyroZ_filtered,LA_GyroX_filtered,LA_GyroY_filtered,LA_GyroZ_filtered,RS_GyroX_filtered,RS_GyroY_filtered,RS_GyroZ_filtered,RT_GyroX_filtered,RT_GyroY_filtered,RT_GyroZ_filtered,RA_GyroX_filtered,RA_GyroY_filtered,RA_GyroZ_filtered,Left_Knee_Angle,Gait_Phase
56349,0.04,-0.08,0.75,-50.04,23.34,-76.2,0.01,-0.09,0.85,-32.63,-2.53,-82.4,-0.07,-0.63,0.65,31.05,38.6,-51.24,-0.06,-0.3,1.13,42.63,-51.09,-77.74,-0.12,-0.36,0.92,-140.88,-13.24,80.59,-0.16,0.24,0.82,-124.5,19.05,104.18,1.2668532871365323,2119.658142440829,-120.10369098386715,5.454722227585792,102.50873626240619,44.9347951860097,-49.14007942516784,-76.10941955944662,-131.8012268575009,-23.163927740322578,100.8660091623459,-35.258060351476445,21.306129543096045,-70.38457208970186,18.4610927043676,33.192846887877224,-47.24105763713786,-25.55386678137487,-12.835095505664125,-77.50338892057133,23.636926093818488,Swing
56353,0.04,-0.09,0.83,-53.19,21.08,-73.59,-0.01,-0.1,0.87,-26.99,-2.15,-82.86,-0.1,-0.6,0.66,41.08,36.82,-53.81,-0.08,-0.27,1.11,45.39,-49.46,-79.58,0.01,-0.16,0.92,-124.16,-13.37,80.85,-0.05,0.16,0.83,-116.57,17.31,98.17,-0.9464103846957808,2173.824414072969,-115.75524598588439,4.4815139659147,98.15152787512555,48.43453166775113,-47.19391972168127,-77.98249140908226,-124.50297059739135,-22.700961550125736,100.7160604785647,-33.96906162359314,20.4479348447797,-67.94238314819711,27.56537492893158,31.870307188913724,-49.503371070869335,-19.979783516677806,-13.280758479415528,-76.15373361207637,24.576853432918156,Swing
56357,0.03,-0.11,0.89,-52.19,20.27,-69.51,-0.04,-0.11,0.89,-19.27,-2.62,-82.6,-0.11,-0.54,0.68,49.37,34.34,-55.21,-0.1,-0.23,1.1,48.79,-46.75,-81.37,0.12,0.11,0.95,-108.39,-13.93,85.56,0.06,0.12,0.88,-107.95,14.75,91.25,0.7581177899563558,2259.713584444924,-110.25626180462426,3.440601515995287,93.72015196143758,51.99482556573326,-44.802233088167604,-79.54648529257275,-115.7710292921199,-21.82953293956726,101.40830908980965,-31.08116708272838,20.068325042804528,-65.11189313836793,35.69419479636838,29.907153129644932,-51.01796133643415,-13.02840773951205,-13.82246096304473,-74.56000538628452,25.50116329181721,Swing
56361,0.02,-0.16,0.89,-45.85,21.41,-64.15,-0.06,-0.13,0.89,-10.27,-3.31,-81.98,-0.13,-0.46,0.72,55.69,30.55,-55.62,-0.15,-0.2,1.05,52.75,-43.79,-82.37,0.19,0.38,0.92,-97.85,-12.42,92.34,0.14,0.09,0.93,-100.76,11.8,84.45,-0.6341068803670262,2324.146317665895,-103.77002815283399,2.4652221470619406,89.35732889525167,55.541072723795324,-42.03574696103248,-80.790324052022,-105.9361363308098,-20.499655464630585,102.66613515157945,-26.511098883182736,20.217604113402114,-61.97842889672464,42.58055724092294,27.40198979669539,-51.76559734895042,-4.891290298486142,-14.43427386549037,-72.62284944104631,26.40705971394746,Swing
56365,0.02,-0.25,0.85,-34.11,24.82,-58.01,-0.09,-0.18,0.91,-0.17,-4.44,-80.57,-0.12,-0.33,0.78,59.65,26.48,-54.61,-0.18,-0.16,1.0,56.88,-40.27,-83.39,0.19,0.52,0.88,-96.88,-12.6,100.06,0.17,0.1,0.97,-94.02,8.34,77.38,0.5448893007165507,2398.1855047940276,-96.45944551657588,1.7001474125487814,85.19160029236527,58.96558570243343,-38.99012905552754,-81.70782781007483,-95.27594456778526,-18.692685473600537,104.07839153069438,-20.37397048080113,20.873962496303786,-58.676520025013104,48.052079973396985,24.488769204245372,-51.772927375346164,4.147843293456072,-15.078041797762168,-70.28054565079238,27.2924231208878,Swing
56369,0.03,-0.34,0.81,-18.15,28.73,-52.08,-0.09,-0.23,0.9,11.98,-5.95,-77.21,-0.12,-0.21,0.82,62.76,21.69,-52.76,-0.21,-0.11,0.95,61.21,-36.08,-84.15,0.22,0.51,0.76,-93.96,-9.74,106.66,0.2,0.14,0.98,-89.27,4.47,72.39,-0.4762207153893278,2462.528738011979,-88.47793861692656,1.2809139101093747,81.31299872037191,62.130685765685634,-35.782938430822625,-82.29770944008158,-84.01856121430788,-16.42933070341908,105.1501489930983,-12.964900720556118,21.953905126417364,-55.369228362487014,52.025360759866516,21.326459985754315,-51.107714792690146,13.72234493038539,-15.704644747416127,-67.52028168651623,28.155630675598182,Swing
56373,0.04,-0.42,0.8,-3.14,32.46,-47.04,-0.08,-0.27,0.87,25.84,-7.33,-73.69,-0.13,-0.06,0.87,64.27,17.16,-50.66,-0.23,-0.07,0.88,66.27,-31.91,-84.33,0.22,0.43,0.63,-86.15,-6.7,111.91,0.23,0.19,0.95,-83.94,1.96,69.89,0.4204111493059567,2521.911163375528,-79.97821629459918,1.3073876852846973,77.75243690010446,64.87658691893654,-32.54818199546894,-82.56386850933092,-72.39652210583824,-13.775940743950498,105.36019492218395,-4.709053675275852,23.333415252968244,-52.223030664141206,54.49603480674934,18.08625812190157,-49.870463149057,23.398147454909623,-16.258616216612534,-64.3839132458483,28.995313334067884,Swing
56377,0.03,-0.46,0.8,10.47,34.92,-44.31,-0.06,-0.26,0.85,40.03,-9.05,-68.27,-0.11,0.06,0.9,64.21,12.85,-48.34,-0.24,-0.02,0.83,71.04,-27.05,-84.21,0.21,0.31,0.5,-69.5,-1.82,114.92,0.26,0.21,0.92,-76.12,2.36,68.16,-0.3729059833754554,2570.216428324648,-71.1343026493037,1.8162047214867727,74.47249782347211,67.03519131850673,-29.42793722436423,-82.51588198170002,-60.7088987011996,-10.845028240423733,104.21672552064732,3.9057722690686116,24.872632230944966,-49.38445664494359,55.52811576100027,14.937790690642816,-48.18451394254566,32.70003664257916,-16.685532339141744,-60.966487577784754,29.810121261861553,Swing
56381,0.05,-0.47,0.82,21.53,36.18,-42.37,-0.02,-0.23,0.86,52.97,-10.14,-62.15,-0.09,0.18,0.91,63.33,9.15,-45.79,-0.26,0.02,0.81,74.04,-23.93,-84.14,0.19,0.12,0.4,-47.91,4.09,114.25,0.25,0.25,0.91,-65.71,5.58,67.07,0.3307771840716775,2629.387108689213,-62.16388444190701,2.761918774162768,71.37216582776142,68.44966791642703,-26.561608901231853,-82.16917202683099,-49.344057944095375,-7.786941900066339,101.30629071857572,12.393650958595074,26.43565187611648,-46.96491177984575,55.24398826362722,12.036042858688134,-46.18713973678064,41.149455718215776,-16.94132825292299,-57.40705999851468,30.598560437065984,Swing
56385,0.07,-0.46,0.82,29.85,36.81,-40.68,0.03,-0.19,0.88,63.07,-10.43,-55.95,-0.06,0.27,0.91,61.34,6.21,-43.08,-0.27,0.06,0.79,75.95,-20.66,-83.73,0.17,-0.04,0.4,-26.76,10.29,109.87,0.23,0.35,0.9,-54.07,11.8,65.64,-0.2919843497254739,2671.716535687113,-53.33701128922459,4.0168337242610805,68.30092698336634,68.9956152038846,-24.07535600895766,-81.54546438656509,-38.74359985711916,-4.772060131779613,96.33182042006625,20.318256509745925,27.900354960479774,-45.035814930465634,53.81533875832894,9.510480057354846,-44.02241736607265,48.30799436911017,-17.00194830064589,-53.87150955556676,31.358925690596987,Swing
56389,0.09,-0.44,0.81,36.11,37.63,-38.34,0.07,-0.15,0.89,69.79,-9.88,-50.84,-0.04,0.35,0.9,57.74,3.98,-39.94,-0.3,0.06,0.8,75.7,-17.63,-82.65,0.21,-0.09,0.38,-12.28,17.46,103.39,0.23,0.48,0.88,-41.33,19.12,63.94,0.2549751663940461,2716.159189457993,-44.96561899842564,5.393909180965097,65.07620347999753,68.59850021400176,-22.07364718957633,-80.6740150029021,-29.32412881083363,-1.9641951109989981,89.13682082557212,27.319689233359988,29.158625997899,-43.62929415505124,51.45522859319465,7.457193744876619,-41.834950904427146,53.8171722966404,-16.870473552765393,-50.52961322562224,32.08932094437869,Swing
56393,0.1,-0.36,0.81,42.56,39.85,-38.96,0.07,-0.11,0.89,74.74,-7.98,-47.24,0.0,0.36,0.86,54.47,2.48,-36.53,-0.35,0.06,0.81,73.55,-14.54,-81.3,0.22,-0.07,0.43,-4.05,20.29,94.92,0.25,0.64,0.82,-27.28,25.02,61.81,-0.2184436344762886,2751.8930016481127,-37.375085359790866,6.688972207913124,61.50051755609399,67.24421104595552,-20.631044875724303,-79.59238648365385,-21.395843638031728,0.5109585724489775,79.71843209740587,33.12388771602416,30.112655167638188,-42.73875664171782,48.41039530113865,5.934216259033407,-39.762705525042875,57.42754059907372,-16.578725522827593,-47.532296145704855,32.78773343891015,Swing
56397,0.13,-0.29,0.81,46.95,41.37,-39.52,0.07,-0.06,0.91,77.26,-5.97,-44.3,0.05,0.39,0.89,47.78,0.92,-34.11,-0.4,0.06,0.85,70.34,-13.27,-79.54,0.3,-0.05,0.47,-1.24,20.53,80.22,0.31,0.78,0.71,-14.22,27.98,60.1,0.1811594300624683,2782.2871961328747,-30.85958967008293,7.729836526357082,57.37798484237172,64.98134446384083,-19.781881250158587,-78.34538814047109,-15.112080090869748,2.5917581227033173,68.23356048530717,37.54381089517156,30.67472509863786,-42.3204782696877,44.95205426687573,4.959048839803809,-37.92787917093214,59.017165727938334,-16.181615310685125,-44.99471515621529,33.45211411147151,Swing
56401,0.1,-0.2,0.82,51.3,42.83,-39.42,0.05,-0.01,0.92,77.44,-4.9,-42.95,0.07,0.29,0.79,43.36,1.22,-32.79,-0.44,0.03,0.88,66.14,-13.6,-77.26,0.45,-0.11,0.51,-2.82,21.06,60.97,0.39,0.8,0.55,-3.37,28.11,58.2,-0.1418187617912496,2807.3682398415303,-25.625169456794428,8.416206785011145,52.53275175455853,61.91623323902558,-19.510379063016845,-76.98181955085668,-10.461673095180073,4.289486059774985,54.992919508211436,40.48083339679967,30.773574577293918,-42.299315026144896,41.36278949244786,4.507095501677342,-36.42767709493215,58.60402617550299,-15.745594135478006,-42.98710671838819,34.08042447064634,Swing
56405,0.08,-0.09,0.85,53.21,43.3,-41.74,0.04,0.04,0.91,72.58,-4.63,-41.74,0.11,0.27,0.8,40.66,2.16,-31.35,-0.45,-0.01,0.92,61.01,-15.36,-75.45,0.58,-0.24,0.58,-5.6,20.03,38.99,0.46,0.69,0.45,1.71,24.92,54.69,0.0988775404553888,2833.4489526343345,-21.73134078720452,8.73859864224903,46.831676464539626,58.20361385499597,-19.74684570227521,-75.54919946425976,-7.297766626521936,5.680493433512407,40.43209215499872,41.92939896561439,30.364850383958586,-42.5764948681196,37.92125377490014,4.511935081322034,-35.32830270076874,56.353234941217735,-15.336635035855512,-41.532299114930055,34.67063896793484,Swing
